V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20
-0,51826903152497539;-0,015444688653429720;0,20854036445854859;0,249123548555152619;-0,11690796737193521;0,15377388246660695;0,00187081933422293;0,030409991562792359;0,01460134314194730;1,35605877817924e-01;0,102649659684135655;-0,038011932008307443;-0,01694207605775505;0,098122504894187210;0,02554102152773385;0,097376877789330754;-0,12300247410899229;0,036536451179199139;2,50072273803150e-02;-0,11767417127280730
-0,34107946624223545;0,121809803803401756;-0,07268088682747249;0,078342685020349037;0,29221849743250178;0,18173523072443426;-0,02145884057704302;-0,034747707322503547;-0,18988632085703358;1,68548975625544e-01;-0,109569564599511240;-0,223665579231357881;-0,02160372878055178;-0,115494207119287554;-0,21345581310781070;-0,045387710142581521;0,08605389004861060;-0,019135049132889270;-5,18917873184802e-03;-0,04085776039746883
-0,49828850127844210;-0,058804951509439568;0,08536639032393255;0,225933138529467448;0,16860649580581638;-0,00678390583361583;0,10037594312407729;0,026966434094196627;0,17521965170051909;2,49482164821164e-02;0,279721244798539437;0,010736305825126236;-0,13268435122017597;0,130837554378877563;0,02352433516427479;0,124945889987037956;0,10068799541057528;-0,018624262193588405;2,22139297034836e-02;-0,03419162181234890
0,03988629465290977;0,135457069631160582;-0,08048195507024991;-0,009181743661100056;0,21200316142870931;0,37430109489752605;-0,03520927096568307;0,066992502802133813;-0,11466761738464508;-4,40358692050754e-01;-0,053772324978290452;0,052205642468930766;-0,20981562819479255;0,047342730384703886;-0,02034264710254846;-0,066868009108649207;0,08631340123179311;-0,086572071200432421;-5,30053967431257e-02;0,04336412353738719
-0,51558425815175002;0,008235649952673708;0,21725649349643530;0,255078804668609938;-0,12548155001448116;0,11383335209093415;-0,01694094014447176;-0,036552840128910365;0,02329788652935900;7,10081281489964e-02;0,220326251009144936;0,089019839781521518;0,08192330849774630;0,005830353939972448;0,01032769258873251;-0,040558930728882572;0,07289593124646304;0,015726915139443930;1,14417261363936e-01;0,03802243663982979
-0,44956521912638187;0,037870447241368288;0,24584885675041315;0,225109198943476724;-0,31119455272681695;0,09844271777849306;0,03266900133476552;0,064035905947621014;-0,03881759854396887;1,36107107513632e-02;0,166360412977022004;0,245262899328586637;0,02069851337288431;0,016724428725113809;0,04407532929294024;-0,098445603390332370;0,05023507192731482;-0,042734615975246512;-3,79471830597263e-02;0,00522869189662338
-0,44924141117077304;0,000883021643765488;0,21304316108360938;0,150891279500862618;-0,26436368396008780;0,09028849070373422;-0,03588040933884529;0,000352337905214235;0,13265095854444822;-6,27276619851260e-02;-0,248108952145739053;-0,202110674509120458;-0,15580214384011021;-0,026518380959039356;-0,02893532713076324;0,053938510304482927;-0,13789414436725350;-0,016658871838610329;3,14149321626921e-02;-0,00913189347459864
-0,40307362737540570;0,040169518074664873;0,28057673132205729;0,229189860884377677;-0,31598425739322700;0,12356140600647467;-0,02424028279391563;0,029358405786652712;-0,12921614374838780;-3,14720578589281e-02;-0,029566615788967954;0,009917122520889197;0,04986894675727581;0,026689304184401588;0,12286104947937505;-0,081838356041312912;0,08928968071771745;0,136193576882393558;-1,29361376250704e-04;0,05842980345869710
0,26299518416799950;0,020775984536796695;0,11501847003088214;-0,247795224114960494;0,04714042163762299;0,22389331977034474;0,18270032185874324;-0,051333816319433595;0,12285335424086742;-9,08159504086133e-02;0,053336201248117970;-0,017669434155445352;0,17556481688311149;-0,018953407356839262;0,09357051984300088;-0,189057688257044748;-0,10667962587038760;0,050988703586068260;-5,52089553968777e-02;-0,19848555805887039
-0,47062765338519669;-0,065337329921947726;0,04728453939278321;0,185832630520766512;0,23870010941195588;0,02064034652451253;0,07975117727924994;0,012490200950570095;0,09403310133547586;9,21630429728279e-02;0,338080597188028520;0,014347860327230968;0,06885786419171608;0,071808265985698991;0,15583821687384811;0,227303712309450290;0,05713920087552403;0,043434234344761707;-5,87855412772722e-03;-0,06797963690803437
-0,44027629513033223;-0,024295594099499301;0,09531755811430624;0,224648809127317883;-0,03594970894175233;-0,02398955208691450;-0,00325752460301242;0,016168330750221723;0,27807912107999894;-9,94336614117479e-02;-0,122632307793510836;-0,250810325300966530;-0,04238268590181362;-0,045623756797704633;0,10743119196305495;0,184366024921086780;-0,28026217647204810;-0,030104559133334579;-1,04038823456480e-01;0,05849234423631212
-0,44028912494186989;0,009981324666303266;0,14810405614937150;0,160969817778922775;-0,08859359251979056;0,03166002576551968;-0,04484375809416939;-0,074523555047340193;0,14169644604028200;-1,25993846216233e-01;-0,339746174978890592;-0,251968016572929665;0,00114596382235054;-0,097752125650856642;0,06540689852665245;0,036334752958100625;-0,14110029143256619;0,030178657787749540;1,24039640181498e-01;-0,07339402165906482
-0,43813687883399727;0,051548756889742468;0,26196639079681810;0,186753688693850867;-0,32096128585938410;0,05322655600772327;-0,01847244790823872;0,091338767095349577;-0,16583508999939683;1,07327919385717e-01;-0,030442121747288321;0,101415898204760560;-0,01288562081986691;0,006981588081694511;-0,00853259732194496;-0,092224322585842983;-0,04110195855871340;-0,011691105071748649;-4,71203873624986e-02;0,11787286759487069
-0,49515074114901364;0,011630937346918141;0,20455685905509277;0,227216938722371198;-0,16748652303963774;0,14457237925822838;0,02688914361017696;0,095430438471549986;0,03635768069712158;1,23330166784301e-01;0,141455244290552201;0,062462677514864291;-0,07571646124940939;0,095917745676381255;-0,00515201872720567;-0,139859676351617751;-0,05115690163251693;-0,103597918015750995;1,58855630378911e-01;0,00182769487302817
