V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14
0,4337887739077040;-0,260319264317124099;0,04640931799044983;-0,11050136992527491;0,099531017227189378;0,27039038832764112;0,06569561885087428;-0,06766647752196500;-0,0869197342246082;0,14651005692285082;-0,064872074766817764;-0,16182997852190878;-0,02211806064953371;0,01921705142161988
0,4258648401684280;-0,256202883968366546;0,07432200566029788;-0,13646476852521819;0,151653754047101019;0,16826184169051800;-0,01500413446734703;-0,03443244595237177;-0,0767475291683033;0,26062654174123778;-0,036427244776666860;0,08353976072253580;-0,04981058477681187;0,09942062991259809
0,4556188723703632;-0,347472594371317056;0,07375309704574930;-0,10608585669117322;0,087983511392993013;0,09907687440416033;0,05739022062595383;-0,06417615971447055;-0,0508498767793665;-0,06168424286834582;0,024851301477974933;0,05257462624813947;-0,07127559041738689;-0,07590616657397328
0,3964707181950796;-0,353917741662259866;0,05272743538449200;-0,14719561245939508;-0,026319465777112812;0,22337003903307651;0,04246279617926287;0,01842676328855443;0,0672366278942770;-0,11296252353899822;-0,058994442996613501;0,08909645510463383;0,00853606824299898;-0,01516121383769288
0,5348834140637339;-0,207685976668907119;0,08316723263308140;-0,11981634354819108;0,128637669645263159;-0,00243707808766109;-0,12668167426765808;0,01368730720301310;0,0511604248052386;0,14366215397916565;0,006221446231487314;-0,11495286794999499;0,12845046712980074;0,05659408189151017
0,4942787884948183;-0,216302634359201246;0,06323193461126687;-0,10567788745233307;0,084904244204096008;0,23666552868930332;-0,06122969729690647;-0,18651121369907994;0,1083517346319461;0,05435925760807864;0,012178284113839821;0,04572805632080872;0,01277319825592672;-0,03447026340102660
0,5217585658961972;-0,191052820967203829;0,01514991423105681;-0,08354206341282981;-0,002480701366929447;0,13801079102811320;0,01912855925198262;0,00757198525678746;0,1169589523061649;0,12856961309631187;-0,033795998613824769;0,13386519107908404;-0,03543420531066426;0,10859115960862550
-0,2749622135527746;-0,339251115597951292;0,08781060174514617;0,39190976138289596;0,110625299662200013;0,16914090330116821;-0,02041302410630750;-0,00552314579328985;-0,1582072512882715;0,01961703889957685;0,051788680671947154;0,07943564844912068;0,19016957715905025;-0,05028541420729871
-0,3165793720223486;-0,198371437510578313;0,06534343848384336;0,51544698950883594;0,175151206990964009;0,08512109732648111;-0,03924998948185589;-0,02495802107003123;0,1106250538419144;-0,06383427711145992;0,114675326185628534;0,16430380149074814;0,05280902208443049;-0,00341792389441556
-0,3140124789207044;-0,084031883508542723;0,10732143373561058;0,41673603916551510;0,303290667180162010;-0,04853245758137651;-0,07728288218253998;-0,15891432782434120;0,2093759401024576;0,05306227444446419;0,138239963469319882;-0,04522942814572076;-0,13660415803089795;0,10277638680818010
-0,3898251509866761;-0,231809128080471050;0,03787828484388284;0,35231681990804842;0,111583363723965975;-0,08223139165255186;-0,09097598954252445;-0,11165960727674965;0,0870465034481666;-0,11339786815643829;-0,215618602245579133;-0,24073783710092891;-0,06522986044232744;-0,00821752851725616
-0,2354059194463506;-0,061274790176651918;0,12268683708802709;0,49702760223980130;0,176586611518820824;0,01416389095478648;0,09783737571982812;-0,05987063086307443;0,2858796880178819;0,20854964544659366;0,029045036451838091;0,00870213337918970;-0,17074884684755376;-0,02391447342079791
-0,2753711357829275;-0,105243636208137079;0,13026363179300271;0,52010600448846356;0,247702055475254590;-0,01228029705694261;0,00460782234763950;-0,18219110081816181;0,1910418133175864;0,10382040746119686;-0,015605078594057416;0,02497447812532703;0,04644533668344476;0,08161611439260796
-0,3758269119249666;-0,260698931904751741;0,07854866516336305;0,46507289662831186;0,141536657636229191;0,01333792064906662;0,01711020470250306;-0,02394305810832069;0,0838580767710039;0,05760404834121381;-0,059297157355546845;0,05261359574124464;-0,07065532890829705;0,01298095022770447
