V1;V2;V3;V4;V5;V6;V7;V8;V9;V10
0,4056316957152646;0,10714918311320605;0,15751481700837403;0,162618950788663036;0,05652266711641349;-0,25900710552804307;-0,03420773482698344;-0,11996146376377528;0,09259705501118400;0,130667533286671939
-0,2433694594172325;-0,19110897481391159;-0,02099774543387387;0,323545517773423774;0,26383955065400383;0,07607905472248876;0,45736356656121541;0,00850275870783928;-0,02391156076639973;-0,163560927596419353
-0,3350070816605015;-0,05179934662572454;-0,19246406108690345;0,432115124926676308;0,14468526204867369;0,06441050672931056;0,36380747327047369;0,01818955270565133;-0,12397606038727832;-0,195496133238184239
-0,1166472856860831;0,09775294772534270;-0,68051754108678153;-0,031403597816915645;-0,44070420708825814;0,07859290023943835;-0,16607537173197098;-0,32936402099751888;0,11903502320084844;0,005744721129362449
-0,1411716079313810;0,11164935630381392;-0,75240732507046526;-0,041151169739368679;-0,39602387451814081;0,15495148492065536;-0,08386095941557120;-0,23967244118518444;0,02370122299949409;-0,025577177981179467
0,3352294724279147;0,38037242489877177;0,13493304856571992;0,028092757240300376;0,04422823480437482;0,02597299087141756;-0,30528966100588328;-0,01420758533431586;0,07337379757714908;0,043068704263018037
0,3964615750261823;0,29329720909735718;-0,06782354413279669;0,056029004213761918;0,09792832903884016;-0,07877152602610252;-0,19343538207300962;0,06966790790108339;-0,16352689354591693;0,072302711921108195
-0,0380316504578078;0,09110501908961638;0,23110465061997296;-0,245394566781725970;-0,36629233591576837;0,02009840630446806;0,03974357843852822;-0,44136103493495121;0,05147841121404657;-0,235828206118278594
0,3732973673104200;0,34101769980007551;0,17125156064091465;-0,000456009505944399;0,09556414007630178;-0,11717404913343335;-0,03425521919482000;-0,08911747882260208;0,00413355064663766;-0,108151727915935372
0,4106691643573182;0,17191119011267472;0,10893954759923173;-0,184152200553552359;0,03005364021026109;0,40524173530857904;-0,04146942254119158;0,09575245515482891;0,10708012574149858;0,202659773541550375
0,4076608044866284;0,10217837456895675;0,28787794626361674;0,122156901821786776;0,11514254570543093;0,09617915912551585;0,09779331369161313;-0,04616790230035055;-0,02719180940442866;0,004382549324419732
0,3673491700086696;-0,19625595706181459;0,06952826944675518;-0,009523972787648580;0,01006930659424182;-0,06901293312431868;0,39667495169329825;-0,14304926939572571;0,22503956829582022;0,004790597438440833
0,2454194409321163;0,27997153145510173;0,18192041734713157;-0,143855553096834066;-0,13290129420989105;0,08637015395785670;0,33192362951361770;-0,28926232917212158;-0,05306715885594996;-0,277069968076115558
0,3104326989001531;0,38077467117216340;0,17938554441012389;-0,162208384322580806;-0,10425601257037419;0,13745195152369943;0,25728462011687159;-0,21794678130411332;-0,06343423867212085;-0,156311760051812271
0,0237451347942721;0,27041942059747848;-0,63767732378511166;0,018205290627867791;-0,14349257343655322;-0,27192575338327818;-0,00684173926037865;0,25912465753065783;0,08812921062119275;0,057975398365544259
0,1283829415736726;0,29001678180193780;-0,12128019971948301;0,016445644963913417;0,22901046536679964;-0,37227585703262711;-0,14598286291067331;0,30147552188853638;0,22059502996600164;-0,370818128574831873
-0,5534114772353931;-0,01234541687344198;0,15433957185624411;-0,178811898740542596;-0,04241554848593398;0,11883187197389281;0,15484495503231399;0,36996378360230836;0,04053507894695769;-0,036443870486858952
-0,5615309222331711;0,00212431515253325;0,17702041024885284;-0,081319254261312063;-0,14846707618317609;0,11337548414444390;-0,17725678707701908;0,30584954579391321;-0,04341981547319249;0,153302157202516054
-0,4463498517003323;-0,02816771825113269;-0,14551345517613420;-0,085322421000394708;0,52825360647245945;0,22360069532691434;0,01791033478071367;-0,18553162812008858;-0,00192039903501533;0,163844142515887248
0,2562316702514783;-0,62747371390339601;-0,09022266257804255;-0,080061348022278656;0,03275565189824538;0,01358592845135298;-0,07347744635724320;-0,05463261633715629;-0,06347492717993784;-0,029519087402101338
0,4652620589932108;-0,23146019823261993;0,11170438139731417;0,018859200774229281;0,00240274475426891;-0,07240370475824107;-0,16289476979934775;0,02607444762757224;-0,02180945600967005;0,121211053263536803
0,4211229456326032;-0,06948459197293744;-0,02834296345711982;0,028831114387377128;-0,01175015108986086;-0,13601909151749145;-0,27468615848454642;0,18597084503534719;-0,15255077517214577;0,043521628344675628
0,3104146642377944;-0,56788611595628569;0,00549666602195866;-0,023009731150999628;-0,00845224278649397;-0,02688317103626225;-0,03817301969810206;-0,01302593513531301;-0,02622376247769522;0,000468110333406210
0,2938107664758947;-0,56621696099703844;-0,04263190223884966;-0,041034373585417401;0,01336842130970099;-0,14912177133799775;0,10718334618330864;0,02385687408317181;-0,04656035764240775;-0,068274947519713663
0,2719504061418728;-0,59849735989711528;-0,11469931646342679;-0,087433497535141028;0,04582935703654260;-0,06795065915386034;0,07203001915641422;0,04474138410383437;-0,05666636475667086;-0,093446417487697747
0,2917919415932300;-0,60291181126676796;-0,05870492229803270;-0,080317332543107661;-0,03436594131611184;0,04093707297346635;-0,03318753235550100;0,06042211041503327;0,03260404291454928;0,013703968660745254
0,2861510673311193;-0,51720959220209173;-0,00950229354841066;-0,043385150173366006;-0,03947383721398252;-0,03679444164481836;-0,18633334099781823;-0,01532933835544223;-0,05310454554118492;0,014037436974124486
0,2800377869567487;-0,60392920329806932;-0,07884707866756553;-0,130401946413704145;-0,07120918237037535;-0,00014982366803106;0,05623472752826926;-0,02156592993707623;0,03614183314872031;-0,088737480353169640
0,0689217288014397;-0,66035405520050983;-0,14175176433779305;-0,033950495275011330;0,08044691254595734;0,09437244404367581;0,00608985375519080;0,08787614151369209;-0,08137942535571957;-0,210639442196238591
0,2170847150974325;-0,64751620151685418;-0,12371497663539689;-0,109617302025473859;-0,04933781280090067;0,02400359222043184;-0,08046182455005513;0,02929500901894947;-0,02694602165631932;-0,089432484814416804
0,1339591022552035;-0,66192808925779634;-0,12362959313933883;-0,082695401830189488;0,00473625825356227;0,06780849437373031;0,03923442456685966;0,03250477015996483;-0,05777444610706648;-0,249563176722955526
0,4742334916535147;-0,11039247261470730;0,04991768079389437;0,003400471161252077;-0,00449781749388836;-0,04966054876146807;0,00527652138545520;-0,01498110559954512;0,10771273873637725;0,254935833206037799
0,4232997203656330;-0,29851107192112114;0,07803960543455510;-0,044492269144612871;-0,03522836770054734;0,05620311367945437;-0,21318770184563454;-0,08712958061611668;0,04476898521334311;0,090669261659393693
0,4469498279051434;-0,24023735797779591;0,10721110596760464;-0,025315238452634239;-0,09928487764209067;-0,00831230861036414;-0,06696905955559306;-0,13011111746744486;0,06091687491749258;0,208269614856219198
0,5063797335453346;-0,20107266527127127;0,11741682140296693;-0,114624508708257258;0,07783939166407905;0,12483367163213879;0,10473096040973347;0,01374919438739827;-0,02970343617888867;0,099581878036704333
0,4035964136331630;-0,40598273147406755;-0,05956667826643041;-0,106591651605767099;0,02797201145799495;-0,09756831143083133;-0,12049262007920682;0,15215131011310151;-0,10512023276225843;-0,096445906305350659
-0,4388850831015845;-0,05393658343965519;-0,12146037148235499;-0,117026317645477052;0,43262514732268270;0,28199748098255573;-0,02444773771651562;-0,16000779271859131;0,30963931389772120;0,039386067013473192
