V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20
0,367749776619133273;0,110515272083525434;0,12966313859490214;-0,36241250031583955;-0,05875352844158644;0,06584597627561391;0,08400162371622341;0,03558612482619397;-0,01110063213543889;-0,000491672919168844;-0,158823137845103296;-0,10579392011002213;-0,03822938051356224;0,145419451759881191;0,01828288932271616;0,08747861588846309;-0,17252060967683211;0,11025170416016294;0,14173107692677656;0,17837126242321727
0,028341181696181505;0,215084220710527352;-0,11560875767793997;0,32076046980394457;-0,25932796362108579;-0,17758970025023130;0,06177803778260368;-0,14564222873762042;-0,17981042955076898;0,016044933344451652;-0,094825402078648216;-0,00150959765323741;0,07100420620118612;0,080843850443643672;0,24607086099795922;-0,04625131143118394;-0,09522588953521957;-0,24781328949022424;0,05678376403539745;0,12950307432625696
0,027916116725762417;-0,272875994527672971;-0,39023224531250383;-0,06239082483448417;-0,04954600528182434;0,03684903205211119;-0,00445476141302787;0,06991514770379599;-0,14027130722035033;-0,201851879950625507;-0,019647117377741781;-0,17342118466648263;0,06845190213020712;-0,213228671769126854;0,03304133007887532;0,00795873855147287;-0,01193023576784286;0,02107682035542158;0,03427799295860313;-0,04426718648294654
-0,431496607276267985;-0,039286748515017386;0,29349503082190453;-0,09176512810690464;-0,27228445795852424;0,18363444935744652;-0,21623951748786105;-0,01959235657607996;0,06381377106467968;0,017722761709673050;0,084867088972425703;0,20036005082477437;-0,07414939347163918;-0,061370020566085627;-0,18991570836469637;-0,00704883227788140;-0,02683798227519038;0,03819938345514858;-0,09450062321084823;-0,13306368642661739
-0,055088212147642215;0,163037098823688081;0,04773784960766777;0,44847972821152726;-0,31797107349765941;-0,06752261479036187;0,12495800242901153;0,17048950543930028;0,09124880652026257;0,176728130814721884;-0,128623011154569755;-0,13278664914510210;-0,10852603964016964;-0,116212513358162101;0,05609642358110608;-0,06345734905214677;0,16362341312929862;0,19882146825008379;-0,00149376216035985;-0,21128666454539161
0,079546400306273635;0,492144635525709973;-0,20235026495087197;0,24414257784452692;0,37908667149660324;0,14839744476095260;-0,20617296281752154;-0,02438045545014990;0,10909846115908653;0,127435744412372515;-0,077306494342078161;0,03395605046128468;-0,04123184660747334;-0,009882552483992493;-0,06474153467801802;-0,02684292974567172;-0,17920296282119019;-0,03890625916216722;0,01133325009097572;0,02966159997263702
0,385758986239900903;0,227108964508164451;0,07448432120200391;-0,31200730323664305;-0,11912670261279586;-0,15502235027937575;0,16101085878217664;-0,06919924874392745;-0,05064988156094771;0,179595199756506924;-0,044052915607549321;-0,13157616755816515;-0,12189956745299224;-0,140849955250944070;0,06720480108656637;-0,08457992652850080;0,06374617701571673;-0,16098072372069913;0,12420365683517985;0,05954079036729926
-0,112280991892358739;-0,254396821733335110;-0,41121102776627566;-0,05595654634550923;-0,12700729232811309;-0,08466559405752759;-0,16221307348472688;-0,14623604551959868;0,01797914981391732;0,083153011805743360;-0,175455687193601328;-0,03183708402600584;-0,07451923355553614;0,011585468412228992;0,11457909417304542;-0,07559770617267807;0,14314627467966068;-0,07583630745385711;-0,01711698504280801;-0,06085605846853057
-0,599313712378369168;0,103491060085801515;0,16856199282739187;-0,21301998779096892;-0,10491614023490634;-0,07480398063854059;-0,01351699473158106;0,02227944624101050;0,13863931116399494;0,206119187639072665;-0,093294953993288701;-0,02527440756105374;0,01196225097099257;0,091951197630104231;0,08140474688922884;0,13375508192107166;0,13448021342881633;-0,07548789510667488;-0,15679801064130389;-0,10101821711480100
0,016487567216900294;-0,329638331120364114;-0,37964170303732142;-0,05418605750660037;-0,02389296592530930;-0,03228877526607021;-0,08783042109597318;0,01286023323082808;0,13124026846963055;0,173504233144365638;0,031205307517520472;0,14754866353133805;0,08943650227050284;-0,123424129081292702;0,00872884013821187;0,01209205636250044;0,06084732760824444;0,10060154839999449;0,10379119329072592;-0,02315435166436595
