ID_item,item,training,crit,ID,est,domain
36,Papua New Guinea,0,66.3,7bagakupy07m,55,Countries
36,Papua New Guinea,0,66.3,jlx0jreulovy,55,Countries
36,Papua New Guinea,0,66.3,kp76hw01z3b2,68,Countries
36,Papua New Guinea,0,66.3,f52y9ezjwc9h,67.2,Countries
36,Papua New Guinea,0,66.3,ev2fnz9nxtx2,75,Countries
36,Papua New Guinea,0,66.3,nfd8u3q7kdlu,78,Countries
36,Papua New Guinea,0,66.3,mq9p1a54t26w,69,Countries
36,Papua New Guinea,0,66.3,svdxe9n1f3ku,75,Countries
36,Papua New Guinea,0,66.3,6p84ypzofiiy,66.1,Countries
36,Papua New Guinea,0,66.3,15er40f6hrc7,79,Countries
36,Papua New Guinea,0,66.3,1jyepxdsepby,75,Countries
36,Papua New Guinea,0,66.3,un90iavtgolm,70,Countries
36,Papua New Guinea,0,66.3,8xds32cqrhlg,84,Countries
36,Papua New Guinea,0,66.3,830wmzipl92b,78,Countries
36,Papua New Guinea,0,66.3,ap09bdriiaxs,66,Countries
36,Papua New Guinea,0,66.3,f7wkplh1kr5z,70,Countries
36,Papua New Guinea,0,66.3,rj8dmpyn2563,60,Countries
36,Papua New Guinea,0,66.3,1r4upum7lxhi,69,Countries
36,Papua New Guinea,0,66.3,j76opfa4wjzj,77,Countries
36,Papua New Guinea,0,66.3,efuhrzbhjnwg,69,Countries
36,Papua New Guinea,0,66.3,nkfzm8e0mtcu,72,Countries
36,Papua New Guinea,0,66.3,6pjob01zppal,59.9,Countries
36,Papua New Guinea,0,66.3,19x6o075e4oy,54.3,Countries
36,Papua New Guinea,0,66.3,ovd5s5i79kru,70,Countries
36,Papua New Guinea,0,66.3,a1yt5ymbgc4m,88,Countries
36,Papua New Guinea,0,66.3,1nziths5mtj0,65,Countries
36,Papua New Guinea,0,66.3,oi136bu0srj9,68,Countries
36,Papua New Guinea,0,66.3,i6xr02yzsoee,70.9,Countries
36,Papua New Guinea,0,66.3,8pxa6oh4ylfk,65.3,Countries
36,Papua New Guinea,0,66.3,5p4nqbumcod1,68,Countries
36,Papua New Guinea,0,66.3,nxibx285n3rn,55,Countries
36,Papua New Guinea,0,66.3,kesc2p7oa7me,74,Countries
36,Papua New Guinea,0,66.3,okeobbnlodto,69,Countries
36,Papua New Guinea,0,66.3,sbydcgc89frj,71,Countries
36,Papua New Guinea,0,66.3,vzgw3yufjpr4,50,Countries
37,Haiti,0,65.1,n11xewpgbxj4,69,Countries
37,Haiti,0,65.1,munr1sh9ezc8,59,Countries
37,Haiti,0,65.1,7k1k3a6issm1,65,Countries
37,Haiti,0,65.1,4n5e6nkj21xl,65,Countries
37,Haiti,0,65.1,k5d1wxxqlmni,67,Countries
37,Haiti,0,65.1,xwvj2v8391m1,70,Countries
37,Haiti,0,65.1,x7t9moqpn7du,67,Countries
37,Haiti,0,65.1,cu4jzug5dshc,60,Countries
37,Haiti,0,65.1,p1zg6qqoufvv,62,Countries
37,Haiti,0,65.1,wlfzyxtuin3l,78,Countries
37,Haiti,0,65.1,hpajcjzog48v,65,Countries
37,Haiti,0,65.1,dlan9mr2iku8,58,Countries
37,Haiti,0,65.1,8xw3ufhwbsme,68,Countries
37,Haiti,0,65.1,7bagakupy07m,50,Countries
37,Haiti,0,65.1,jlx0jreulovy,60,Countries
37,Haiti,0,65.1,kp76hw01z3b2,72,Countries
37,Haiti,0,65.1,f52y9ezjwc9h,64.5,Countries
37,Haiti,0,65.1,ev2fnz9nxtx2,67,Countries
37,Haiti,0,65.1,nfd8u3q7kdlu,78,Countries
37,Haiti,0,65.1,mq9p1a54t26w,58,Countries
37,Haiti,0,65.1,svdxe9n1f3ku,70,Countries
37,Haiti,0,65.1,6p84ypzofiiy,63.7,Countries
37,Haiti,0,65.1,15er40f6hrc7,75,Countries
37,Haiti,0,65.1,1jyepxdsepby,81,Countries
37,Haiti,0,65.1,un90iavtgolm,80.4,Countries
37,Haiti,0,65.1,8xds32cqrhlg,65,Countries
37,Haiti,0,65.1,830wmzipl92b,78,Countries
37,Haiti,0,65.1,ap09bdriiaxs,68,Countries
37,Haiti,0,65.1,f7wkplh1kr5z,69,Countries
37,Haiti,0,65.1,rj8dmpyn2563,69,Countries
37,Haiti,0,65.1,1r4upum7lxhi,69,Countries
37,Haiti,0,65.1,j76opfa4wjzj,75,Countries
37,Haiti,0,65.1,efuhrzbhjnwg,54,Countries
37,Haiti,0,65.1,nkfzm8e0mtcu,72,Countries
37,Haiti,0,65.1,6pjob01zppal,65.9,Countries
37,Haiti,0,65.1,19x6o075e4oy,76.6,Countries
37,Haiti,0,65.1,ovd5s5i79kru,71,Countries
37,Haiti,0,65.1,a1yt5ymbgc4m,76,Countries
37,Haiti,0,65.1,1nziths5mtj0,82,Countries
37,Haiti,0,65.1,oi136bu0srj9,65,Countries
37,Haiti,0,65.1,i6xr02yzsoee,58,Countries
37,Haiti,0,65.1,8pxa6oh4ylfk,57.1,Countries
37,Haiti,0,65.1,5p4nqbumcod1,82,Countries
37,Haiti,0,65.1,nxibx285n3rn,67,Countries
37,Haiti,0,65.1,kesc2p7oa7me,72,Countries
37,Haiti,0,65.1,okeobbnlodto,87,Countries
37,Haiti,0,65.1,sbydcgc89frj,85,Countries
37,Haiti,0,65.1,vzgw3yufjpr4,70,Countries
38,Cuba,0,78.3,n11xewpgbxj4,77,Countries
38,Cuba,0,78.3,munr1sh9ezc8,77,Countries
38,Cuba,0,78.3,7k1k3a6issm1,70,Countries
38,Cuba,0,78.3,4n5e6nkj21xl,70,Countries
38,Cuba,0,78.3,k5d1wxxqlmni,71,Countries
38,Cuba,0,78.3,xwvj2v8391m1,72,Countries
38,Cuba,0,78.3,x7t9moqpn7du,70,Countries
38,Cuba,0,78.3,cu4jzug5dshc,56,Countries
38,Cuba,0,78.3,p1zg6qqoufvv,71,Countries
38,Cuba,0,78.3,wlfzyxtuin3l,78,Countries
38,Cuba,0,78.3,hpajcjzog48v,74,Countries
38,Cuba,0,78.3,dlan9mr2iku8,75,Countries
38,Cuba,0,78.3,8xw3ufhwbsme,74,Countries
38,Cuba,0,78.3,7bagakupy07m,77,Countries
38,Cuba,0,78.3,jlx0jreulovy,80,Countries
38,Cuba,0,78.3,kp76hw01z3b2,75,Countries
38,Cuba,0,78.3,f52y9ezjwc9h,70,Countries
38,Cuba,0,78.3,ev2fnz9nxtx2,87,Countries
38,Cuba,0,78.3,nfd8u3q7kdlu,75,Countries
38,Cuba,0,78.3,mq9p1a54t26w,58,Countries
38,Cuba,0,78.3,svdxe9n1f3ku,76,Countries
38,Cuba,0,78.3,6p84ypzofiiy,78.1,Countries
38,Cuba,0,78.3,15er40f6hrc7,76,Countries
38,Cuba,0,78.3,1jyepxdsepby,77,Countries
38,Cuba,0,78.3,un90iavtgolm,71.2,Countries
38,Cuba,0,78.3,8xds32cqrhlg,72,Countries
38,Cuba,0,78.3,830wmzipl92b,74,Countries
38,Cuba,0,78.3,ap09bdriiaxs,75,Countries
38,Cuba,0,78.3,f7wkplh1kr5z,78,Countries
38,Cuba,0,78.3,rj8dmpyn2563,68,Countries
38,Cuba,0,78.3,1r4upum7lxhi,74,Countries
38,Cuba,0,78.3,j76opfa4wjzj,77,Countries
38,Cuba,0,78.3,efuhrzbhjnwg,72,Countries
38,Cuba,0,78.3,nkfzm8e0mtcu,65,Countries
38,Cuba,0,78.3,6pjob01zppal,76.2,Countries
38,Cuba,0,78.3,19x6o075e4oy,54.5,Countries
38,Cuba,0,78.3,ovd5s5i79kru,78.5,Countries
38,Cuba,0,78.3,a1yt5ymbgc4m,78,Countries
38,Cuba,0,78.3,1nziths5mtj0,70,Countries
38,Cuba,0,78.3,oi136bu0srj9,79,Countries
38,Cuba,0,78.3,i6xr02yzsoee,77.7,Countries
38,Cuba,0,78.3,8pxa6oh4ylfk,79.5,Countries
38,Cuba,0,78.3,5p4nqbumcod1,78,Countries
38,Cuba,0,78.3,nxibx285n3rn,71,Countries
38,Cuba,0,78.3,kesc2p7oa7me,75,Countries
38,Cuba,0,78.3,okeobbnlodto,86,Countries
38,Cuba,0,78.3,sbydcgc89frj,79,Countries
38,Cuba,0,78.3,vzgw3yufjpr4,70,Countries
39,Greece,0,82,n11xewpgbxj4,88,Countries
39,Greece,0,82,munr1sh9ezc8,76,Countries
39,Greece,0,82,7k1k3a6issm1,78,Countries
39,Greece,0,82,4n5e6nkj21xl,82,Countries
39,Greece,0,82,k5d1wxxqlmni,80,Countries
39,Greece,0,82,xwvj2v8391m1,85,Countries
39,Greece,0,82,x7t9moqpn7du,78,Countries
39,Greece,0,82,cu4jzug5dshc,80,Countries
39,Greece,0,82,p1zg6qqoufvv,82,Countries
39,Greece,0,82,wlfzyxtuin3l,85,Countries
39,Greece,0,82,hpajcjzog48v,80,Countries
39,Greece,0,82,dlan9mr2iku8,75,Countries
39,Greece,0,82,8xw3ufhwbsme,86,Countries
39,Greece,0,82,7bagakupy07m,80,Countries
39,Greece,0,82,jlx0jreulovy,81,Countries
39,Greece,0,82,kp76hw01z3b2,83,Countries
39,Greece,0,82,f52y9ezjwc9h,80.6,Countries
39,Greece,0,82,ev2fnz9nxtx2,81,Countries
39,Greece,0,82,nfd8u3q7kdlu,82,Countries
39,Greece,0,82,mq9p1a54t26w,86,Countries
39,Greece,0,82,svdxe9n1f3ku,74.3,Countries
39,Greece,0,82,6p84ypzofiiy,80.7,Countries
39,Greece,0,82,15er40f6hrc7,83,Countries
39,Greece,0,82,1jyepxdsepby,78,Countries
39,Greece,0,82,un90iavtgolm,80.5,Countries
39,Greece,0,82,8xds32cqrhlg,79,Countries
39,Greece,0,82,830wmzipl92b,75,Countries
39,Greece,0,82,ap09bdriiaxs,72,Countries
39,Greece,0,82,f7wkplh1kr5z,82.5,Countries
39,Greece,0,82,rj8dmpyn2563,80,Countries
39,Greece,0,82,1r4upum7lxhi,82,Countries
39,Greece,0,82,j76opfa4wjzj,82,Countries
39,Greece,0,82,efuhrzbhjnwg,81,Countries
39,Greece,0,82,nkfzm8e0mtcu,75,Countries
39,Greece,0,82,6pjob01zppal,67.9,Countries
39,Greece,0,82,19x6o075e4oy,76.5,Countries
39,Greece,0,82,ovd5s5i79kru,78.8,Countries
39,Greece,0,82,a1yt5ymbgc4m,89,Countries
39,Greece,0,82,1nziths5mtj0,78,Countries
39,Greece,0,82,oi136bu0srj9,84,Countries
39,Greece,0,82,i6xr02yzsoee,79,Countries
39,Greece,0,82,8pxa6oh4ylfk,75.3,Countries
39,Greece,0,82,5p4nqbumcod1,72,Countries
39,Greece,0,82,nxibx285n3rn,80,Countries
39,Greece,0,82,kesc2p7oa7me,83,Countries
39,Greece,0,82,okeobbnlodto,78,Countries
39,Greece,0,82,sbydcgc89frj,82,Countries
39,Greece,0,82,vzgw3yufjpr4,70,Countries
40,Honduras,0,73,n11xewpgbxj4,77,Countries
40,Honduras,0,73,munr1sh9ezc8,77,Countries
40,Honduras,0,73,7k1k3a6issm1,50,Countries
40,Honduras,0,73,4n5e6nkj21xl,72,Countries
40,Honduras,0,73,k5d1wxxqlmni,59,Countries
40,Honduras,0,73,xwvj2v8391m1,75,Countries
40,Honduras,0,73,x7t9moqpn7du,70,Countries
40,Honduras,0,73,cu4jzug5dshc,80,Countries
40,Honduras,0,73,p1zg6qqoufvv,70,Countries
40,Honduras,0,73,wlfzyxtuin3l,80,Countries
40,Honduras,0,73,hpajcjzog48v,78,Countries
40,Honduras,0,73,dlan9mr2iku8,76,Countries
40,Honduras,0,73,8xw3ufhwbsme,70,Countries
40,Honduras,0,73,7bagakupy07m,74,Countries
40,Honduras,0,73,jlx0jreulovy,69,Countries
40,Honduras,0,73,kp76hw01z3b2,81,Countries
40,Honduras,0,73,f52y9ezjwc9h,64.2,Countries
40,Honduras,0,73,ev2fnz9nxtx2,78,Countries
40,Honduras,0,73,nfd8u3q7kdlu,79,Countries
40,Honduras,0,73,mq9p1a54t26w,72,Countries
40,Honduras,0,73,svdxe9n1f3ku,81.3,Countries
40,Honduras,0,73,6p84ypzofiiy,707,Countries
40,Honduras,0,73,15er40f6hrc7,78,Countries
40,Honduras,0,73,1jyepxdsepby,74,Countries
40,Honduras,0,73,un90iavtgolm,79.4,Countries
40,Honduras,0,73,8xds32cqrhlg,75,Countries
40,Honduras,0,73,830wmzipl92b,77,Countries
40,Honduras,0,73,ap09bdriiaxs,73,Countries
40,Honduras,0,73,f7wkplh1kr5z,78.2,Countries
40,Honduras,0,73,rj8dmpyn2563,64,Countries
40,Honduras,0,73,1r4upum7lxhi,75,Countries
40,Honduras,0,73,j76opfa4wjzj,75,Countries
40,Honduras,0,73,efuhrzbhjnwg,71,Countries
40,Honduras,0,73,nkfzm8e0mtcu,68,Countries
40,Honduras,0,73,6pjob01zppal,65,Countries
40,Honduras,0,73,19x6o075e4oy,75.5,Countries
40,Honduras,0,73,ovd5s5i79kru,70.3,Countries
40,Honduras,0,73,a1yt5ymbgc4m,78,Countries
40,Honduras,0,73,1nziths5mtj0,75,Countries
40,Honduras,0,73,oi136bu0srj9,75,Countries
40,Honduras,0,73,i6xr02yzsoee,77,Countries
40,Honduras,0,73,8pxa6oh4ylfk,77.4,Countries
40,Honduras,0,73,5p4nqbumcod1,71,Countries
40,Honduras,0,73,nxibx285n3rn,74,Countries
40,Honduras,0,73,kesc2p7oa7me,76,Countries
40,Honduras,0,73,okeobbnlodto,71,Countries
40,Honduras,0,73,sbydcgc89frj,78,Countries
40,Honduras,0,73,vzgw3yufjpr4,70,Countries
41,United Arab Emirates,0,83.1,n11xewpgbxj4,81,Countries
41,United Arab Emirates,0,83.1,munr1sh9ezc8,81,Countries
41,United Arab Emirates,0,83.1,7k1k3a6issm1,85,Countries
41,United Arab Emirates,0,83.1,4n5e6nkj21xl,80,Countries
41,United Arab Emirates,0,83.1,k5d1wxxqlmni,70,Countries
41,United Arab Emirates,0,83.1,xwvj2v8391m1,78,Countries
41,United Arab Emirates,0,83.1,x7t9moqpn7du,82,Countries
41,United Arab Emirates,0,83.1,cu4jzug5dshc,80,Countries
41,United Arab Emirates,0,83.1,p1zg6qqoufvv,76,Countries
41,United Arab Emirates,0,83.1,wlfzyxtuin3l,85,Countries
41,United Arab Emirates,0,83.1,hpajcjzog48v,80,Countries
41,United Arab Emirates,0,83.1,dlan9mr2iku8,79,Countries
41,United Arab Emirates,0,83.1,8xw3ufhwbsme,70,Countries
41,United Arab Emirates,0,83.1,7bagakupy07m,70,Countries
41,United Arab Emirates,0,83.1,jlx0jreulovy,78,Countries
41,United Arab Emirates,0,83.1,kp76hw01z3b2,80,Countries
41,United Arab Emirates,0,83.1,f52y9ezjwc9h,86,Countries
41,United Arab Emirates,0,83.1,ev2fnz9nxtx2,72.5,Countries
41,United Arab Emirates,0,83.1,nfd8u3q7kdlu,79,Countries
41,United Arab Emirates,0,83.1,mq9p1a54t26w,79,Countries
41,United Arab Emirates,0,83.1,svdxe9n1f3ku,79.4,Countries
41,United Arab Emirates,0,83.1,6p84ypzofiiy,79.2,Countries
41,United Arab Emirates,0,83.1,15er40f6hrc7,83,Countries
41,United Arab Emirates,0,83.1,1jyepxdsepby,75,Countries
41,United Arab Emirates,0,83.1,un90iavtgolm,78,Countries
41,United Arab Emirates,0,83.1,8xds32cqrhlg,84,Countries
41,United Arab Emirates,0,83.1,830wmzipl92b,74,Countries
41,United Arab Emirates,0,83.1,ap09bdriiaxs,77,Countries
41,United Arab Emirates,0,83.1,f7wkplh1kr5z,80,Countries
41,United Arab Emirates,0,83.1,rj8dmpyn2563,76,Countries
41,United Arab Emirates,0,83.1,1r4upum7lxhi,64,Countries
41,United Arab Emirates,0,83.1,j76opfa4wjzj,80,Countries
41,United Arab Emirates,0,83.1,efuhrzbhjnwg,77,Countries
41,United Arab Emirates,0,83.1,nkfzm8e0mtcu,68,Countries
41,United Arab Emirates,0,83.1,6pjob01zppal,77,Countries
41,United Arab Emirates,0,83.1,19x6o075e4oy,89,Countries
41,United Arab Emirates,0,83.1,ovd5s5i79kru,76.8,Countries
41,United Arab Emirates,0,83.1,a1yt5ymbgc4m,77,Countries
41,United Arab Emirates,0,83.1,1nziths5mtj0,70,Countries
41,United Arab Emirates,0,83.1,oi136bu0srj9,85,Countries
41,United Arab Emirates,0,83.1,i6xr02yzsoee,71,Countries
41,United Arab Emirates,0,83.1,8pxa6oh4ylfk,75.2,Countries
41,United Arab Emirates,0,83.1,5p4nqbumcod1,65,Countries
41,United Arab Emirates,0,83.1,nxibx285n3rn,78,Countries
41,United Arab Emirates,0,83.1,kesc2p7oa7me,72,Countries
41,United Arab Emirates,0,83.1,okeobbnlodto,83,Countries
41,United Arab Emirates,0,83.1,sbydcgc89frj,79,Countries
41,United Arab Emirates,0,83.1,vzgw3yufjpr4,50,Countries
42,Libya,0,71.1,n11xewpgbxj4,70,Countries
42,Libya,0,71.1,munr1sh9ezc8,66,Countries
42,Libya,0,71.1,7k1k3a6issm1,56,Countries
42,Libya,0,71.1,4n5e6nkj21xl,60,Countries
42,Libya,0,71.1,k5d1wxxqlmni,58,Countries
42,Libya,0,71.1,xwvj2v8391m1,70,Countries
42,Libya,0,71.1,x7t9moqpn7du,60,Countries
42,Libya,0,71.1,cu4jzug5dshc,76,Countries
42,Libya,0,71.1,p1zg6qqoufvv,69,Countries
42,Libya,0,71.1,wlfzyxtuin3l,79,Countries
42,Libya,0,71.1,hpajcjzog48v,58,Countries
42,Libya,0,71.1,dlan9mr2iku8,70,Countries
42,Libya,0,71.1,8xw3ufhwbsme,67,Countries
42,Libya,0,71.1,7bagakupy07m,68,Countries
42,Libya,0,71.1,jlx0jreulovy,75,Countries
42,Libya,0,71.1,kp76hw01z3b2,75,Countries
42,Libya,0,71.1,f52y9ezjwc9h,73.6,Countries
42,Libya,0,71.1,ev2fnz9nxtx2,87,Countries
42,Libya,0,71.1,nfd8u3q7kdlu,72,Countries
42,Libya,0,71.1,mq9p1a54t26w,62,Countries
42,Libya,0,71.1,svdxe9n1f3ku,60.3,Countries
42,Libya,0,71.1,6p84ypzofiiy,72.1,Countries
42,Libya,0,71.1,15er40f6hrc7,77,Countries
42,Libya,0,71.1,1jyepxdsepby,69,Countries
42,Libya,0,71.1,un90iavtgolm,75.6,Countries
42,Libya,0,71.1,8xds32cqrhlg,69,Countries
42,Libya,0,71.1,830wmzipl92b,74,Countries
42,Libya,0,71.1,ap09bdriiaxs,71,Countries
42,Libya,0,71.1,f7wkplh1kr5z,69,Countries
42,Libya,0,71.1,rj8dmpyn2563,70,Countries
42,Libya,0,71.1,1r4upum7lxhi,78,Countries
42,Libya,0,71.1,j76opfa4wjzj,78,Countries
42,Libya,0,71.1,efuhrzbhjnwg,69,Countries
42,Libya,0,71.1,nkfzm8e0mtcu,71,Countries
42,Libya,0,71.1,6pjob01zppal,53.6,Countries
42,Libya,0,71.1,19x6o075e4oy,56.8,Countries
42,Libya,0,71.1,ovd5s5i79kru,70.4,Countries
42,Libya,0,71.1,a1yt5ymbgc4m,87,Countries
42,Libya,0,71.1,1nziths5mtj0,60,Countries
42,Libya,0,71.1,oi136bu0srj9,74,Countries
42,Libya,0,71.1,i6xr02yzsoee,71.2,Countries
42,Libya,0,71.1,8pxa6oh4ylfk,59.3,Countries
42,Libya,0,71.1,5p4nqbumcod1,82,Countries
42,Libya,0,71.1,nxibx285n3rn,55,Countries
42,Libya,0,71.1,kesc2p7oa7me,60,Countries
42,Libya,0,71.1,okeobbnlodto,66,Countries
42,Libya,0,71.1,sbydcgc89frj,60,Countries
42,Libya,0,71.1,vzgw3yufjpr4,50,Countries
43,El Salvador,0,72.3,n11xewpgbxj4,77,Countries
43,El Salvador,0,72.3,munr1sh9ezc8,70,Countries
43,El Salvador,0,72.3,7k1k3a6issm1,48,Countries
43,El Salvador,0,72.3,4n5e6nkj21xl,60,Countries
43,El Salvador,0,72.3,k5d1wxxqlmni,64,Countries
43,El Salvador,0,72.3,xwvj2v8391m1,72,Countries
43,El Salvador,0,72.3,x7t9moqpn7du,70,Countries
43,El Salvador,0,72.3,cu4jzug5dshc,78,Countries
43,El Salvador,0,72.3,p1zg6qqoufvv,71,Countries
43,El Salvador,0,72.3,wlfzyxtuin3l,80,Countries
43,El Salvador,0,72.3,hpajcjzog48v,73,Countries
43,El Salvador,0,72.3,dlan9mr2iku8,70,Countries
43,El Salvador,0,72.3,8xw3ufhwbsme,70,Countries
43,El Salvador,0,72.3,7bagakupy07m,77,Countries
43,El Salvador,0,72.3,jlx0jreulovy,72,Countries
43,El Salvador,0,72.3,kp76hw01z3b2,78,Countries
43,El Salvador,0,72.3,f52y9ezjwc9h,73.4,Countries
43,El Salvador,0,72.3,ev2fnz9nxtx2,76,Countries
43,El Salvador,0,72.3,nfd8u3q7kdlu,76,Countries
43,El Salvador,0,72.3,mq9p1a54t26w,64,Countries
43,El Salvador,0,72.3,svdxe9n1f3ku,70,Countries
43,El Salvador,0,72.3,6p84ypzofiiy,54,Countries
43,El Salvador,0,72.3,15er40f6hrc7,75,Countries
43,El Salvador,0,72.3,1jyepxdsepby,72,Countries
43,El Salvador,0,72.3,un90iavtgolm,64.9,Countries
43,El Salvador,0,72.3,8xds32cqrhlg,80,Countries
43,El Salvador,0,72.3,830wmzipl92b,76,Countries
43,El Salvador,0,72.3,ap09bdriiaxs,74,Countries
43,El Salvador,0,72.3,f7wkplh1kr5z,70,Countries
43,El Salvador,0,72.3,rj8dmpyn2563,70,Countries
43,El Salvador,0,72.3,1r4upum7lxhi,78,Countries
43,El Salvador,0,72.3,j76opfa4wjzj,71,Countries
43,El Salvador,0,72.3,efuhrzbhjnwg,79,Countries
43,El Salvador,0,72.3,nkfzm8e0mtcu,81,Countries
43,El Salvador,0,72.3,6pjob01zppal,89,Countries
43,El Salvador,0,72.3,19x6o075e4oy,76.5,Countries
43,El Salvador,0,72.3,ovd5s5i79kru,78.3,Countries
43,El Salvador,0,72.3,a1yt5ymbgc4m,76,Countries
43,El Salvador,0,72.3,1nziths5mtj0,75,Countries
43,El Salvador,0,72.3,oi136bu0srj9,74,Countries
43,El Salvador,0,72.3,i6xr02yzsoee,76.1,Countries
43,El Salvador,0,72.3,8pxa6oh4ylfk,70.6,Countries
43,El Salvador,0,72.3,5p4nqbumcod1,76,Countries
43,El Salvador,0,72.3,nxibx285n3rn,70,Countries
43,El Salvador,0,72.3,kesc2p7oa7me,75,Countries
43,El Salvador,0,72.3,okeobbnlodto,68,Countries
43,El Salvador,0,72.3,sbydcgc89frj,70,Countries
43,El Salvador,0,72.3,vzgw3yufjpr4,50,Countries
44,Serbia,0,76.9,n11xewpgbxj4,68,Countries
44,Serbia,0,76.9,munr1sh9ezc8,76,Countries
44,Serbia,0,76.9,7k1k3a6issm1,75,Countries
44,Serbia,0,76.9,4n5e6nkj21xl,70,Countries
44,Serbia,0,76.9,k5d1wxxqlmni,78,Countries
44,Serbia,0,76.9,xwvj2v8391m1,75,Countries
44,Serbia,0,76.9,x7t9moqpn7du,78,Countries
44,Serbia,0,76.9,cu4jzug5dshc,80,Countries
44,Serbia,0,76.9,p1zg6qqoufvv,69,Countries
44,Serbia,0,76.9,wlfzyxtuin3l,80,Countries
44,Serbia,0,76.9,hpajcjzog48v,71,Countries
44,Serbia,0,76.9,dlan9mr2iku8,77,Countries
44,Serbia,0,76.9,8xw3ufhwbsme,76,Countries
44,Serbia,0,76.9,7bagakupy07m,70,Countries
44,Serbia,0,76.9,jlx0jreulovy,65,Countries
44,Serbia,0,76.9,kp76hw01z3b2,77,Countries
44,Serbia,0,76.9,f52y9ezjwc9h,76.4,Countries
44,Serbia,0,76.9,ev2fnz9nxtx2,78,Countries
44,Serbia,0,76.9,nfd8u3q7kdlu,73,Countries
44,Serbia,0,76.9,mq9p1a54t26w,64,Countries
44,Serbia,0,76.9,svdxe9n1f3ku,70.1,Countries
44,Serbia,0,76.9,6p84ypzofiiy,76.2,Countries
44,Serbia,0,76.9,15er40f6hrc7,83,Countries
44,Serbia,0,76.9,1jyepxdsepby,74,Countries
44,Serbia,0,76.9,un90iavtgolm,82.4,Countries
44,Serbia,0,76.9,8xds32cqrhlg,64,Countries
44,Serbia,0,76.9,830wmzipl92b,74,Countries
44,Serbia,0,76.9,ap09bdriiaxs,78,Countries
44,Serbia,0,76.9,f7wkplh1kr5z,70,Countries
44,Serbia,0,76.9,rj8dmpyn2563,69,Countries
44,Serbia,0,76.9,1r4upum7lxhi,76,Countries
44,Serbia,0,76.9,j76opfa4wjzj,78,Countries
44,Serbia,0,76.9,efuhrzbhjnwg,77,Countries
44,Serbia,0,76.9,nkfzm8e0mtcu,70,Countries
44,Serbia,0,76.9,6pjob01zppal,56.8,Countries
44,Serbia,0,76.9,19x6o075e4oy,54.6,Countries
44,Serbia,0,76.9,ovd5s5i79kru,75.6,Countries
44,Serbia,0,76.9,a1yt5ymbgc4m,76,Countries
44,Serbia,0,76.9,1nziths5mtj0,72,Countries
44,Serbia,0,76.9,oi136bu0srj9,78,Countries
44,Serbia,0,76.9,i6xr02yzsoee,73.4,Countries
44,Serbia,0,76.9,8pxa6oh4ylfk,68.9,Countries
44,Serbia,0,76.9,5p4nqbumcod1,82,Countries
44,Serbia,0,76.9,nxibx285n3rn,65,Countries
44,Serbia,0,76.9,kesc2p7oa7me,78,Countries
44,Serbia,0,76.9,okeobbnlodto,71,Countries
44,Serbia,0,76.9,sbydcgc89frj,79,Countries
44,Serbia,0,76.9,vzgw3yufjpr4,70,Countries
45,Paraguay,0,74,n11xewpgbxj4,77,Countries
45,Paraguay,0,74,munr1sh9ezc8,75,Countries
45,Paraguay,0,74,7k1k3a6issm1,75,Countries
45,Paraguay,0,74,4n5e6nkj21xl,75,Countries
45,Paraguay,0,74,k5d1wxxqlmni,76,Countries
45,Paraguay,0,74,xwvj2v8391m1,70,Countries
45,Paraguay,0,74,x7t9moqpn7du,76,Countries
45,Paraguay,0,74,cu4jzug5dshc,77,Countries
45,Paraguay,0,74,p1zg6qqoufvv,72,Countries
45,Paraguay,0,74,wlfzyxtuin3l,80,Countries
45,Paraguay,0,74,hpajcjzog48v,73,Countries
45,Paraguay,0,74,dlan9mr2iku8,78,Countries
45,Paraguay,0,74,8xw3ufhwbsme,70,Countries
45,Paraguay,0,74,7bagakupy07m,77,Countries
45,Paraguay,0,74,jlx0jreulovy,79,Countries
45,Paraguay,0,74,kp76hw01z3b2,78,Countries
45,Paraguay,0,74,f52y9ezjwc9h,71.2,Countries
45,Paraguay,0,74,ev2fnz9nxtx2,78,Countries
45,Paraguay,0,74,nfd8u3q7kdlu,76,Countries
45,Paraguay,0,74,mq9p1a54t26w,75,Countries
45,Paraguay,0,74,svdxe9n1f3ku,70.1,Countries
45,Paraguay,0,74,6p84ypzofiiy,70.4,Countries
45,Paraguay,0,74,15er40f6hrc7,75,Countries
45,Paraguay,0,74,1jyepxdsepby,76,Countries
45,Paraguay,0,74,un90iavtgolm,64.4,Countries
45,Paraguay,0,74,8xds32cqrhlg,69,Countries
45,Paraguay,0,74,830wmzipl92b,77,Countries
45,Paraguay,0,74,ap09bdriiaxs,73,Countries
45,Paraguay,0,74,f7wkplh1kr5z,75,Countries
45,Paraguay,0,74,rj8dmpyn2563,76,Countries
45,Paraguay,0,74,1r4upum7lxhi,70,Countries
45,Paraguay,0,74,j76opfa4wjzj,75,Countries
45,Paraguay,0,74,efuhrzbhjnwg,78,Countries
45,Paraguay,0,74,nkfzm8e0mtcu,77,Countries
45,Paraguay,0,74,6pjob01zppal,77,Countries
45,Paraguay,0,74,19x6o075e4oy,67.6,Countries
45,Paraguay,0,74,ovd5s5i79kru,79.4,Countries
45,Paraguay,0,74,a1yt5ymbgc4m,74,Countries
45,Paraguay,0,74,1nziths5mtj0,66,Countries
45,Paraguay,0,74,oi136bu0srj9,75,Countries
